Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol Type,Packet Length,Time of Day,User Authentication Status,Number of Packets in the Session,Attack Type,Bytes Transferred,DNS Query Count,HTTP Request Count,SSL Handshake Count,Network Traffic Anomaly Score,Geographic Location,Session Duration,Average Packet Rate,Average Bit Rate,Average Response Time,Operating System,Device Type,Time Since Last Access,VPN Connection Status,Malware Signature Match
84.211.154.39,175.22.139.249,33157,37886,UDP,100,10:02:42,Authenticated,43,Insider Threat,296500,6,4,0,0.8742456545472509,USA,511,89,9570,91,Windows,PC,53164,Connected,0
223.56.162.230,214.51.215.212,55448,65462,TCP,538,16:52:14,Authenticated,146,DDoS,596153,4,14,2,0.838255579982426,India,2784,3,2801,17,Linux,Server,26240,Disconnected,0
96.171.244.220,114.150.80.99,6393,59254,UDP,629,13:51:37,Unauthenticated,23,Phishing,734398,8,33,3,0.16753944740550253,India,2850,33,229,20,MacOS,Server,33148,Connected,0
22.177.215.81,167.123.28.67,59093,14811,UDP,1245,6:11:40,Authenticated,134,None,844357,3,22,2,0.8812616906419799,USA,3247,64,386,15,Other,Router,29923,Connected,1
141.136.201.15,148.109.54.0,33625,59566,UDP,804,20:13:03,Unauthenticated,90,Insider Threat,294455,3,28,3,0.5759627573008848,USA,1898,8,2590,66,Other,IoT,32174,Connected,0
163.113.16.231,73.85.161.182,42297,9255,TCP,961,22:02:33,Authenticated,25,None,436870,8,15,2,0.5114877684087675,Brazil,308,75,771,90,MacOS,Router,50635,Connected,0
231.41.231.180,171.35.134.169,43371,62732,UDP,221,23:48:09,Unauthenticated,69,DDoS,925452,2,15,4,0.3522924335958486,USA,3062,84,4271,98,Linux,PC,21911,Disconnected,0
127.62.90.117,68.244.56.181,23957,49868,UDP,734,6:11:45,Unauthenticated,61,Phishing,75932,4,9,4,0.04140838215518372,India,3306,4,2150,48,MacOS,Server,37598,Connected,0
38.254.100.44,219.34.254.16,8276,54339,TCP,899,2:32:29,Authenticated,141,Phishing,116797,1,4,0,0.6559454964279525,Germany,332,50,2443,29,Other,Server,85800,Disconnected,1
66.102.201.255,241.148.167.30,58987,58080,UDP,590,1:50:39,Authenticated,78,Malware,773287,1,45,1,0.5700552609970407,India,1670,87,5717,88,Linux,Router,20611,Disconnected,1
224.158.218.245,120.43.28.123,29093,27485,TCP,117,10:21:13,Unauthenticated,20,None,483331,3,46,0,0.6061781561867218,Germany,1027,88,1259,59,Windows,Server,82063,Connected,0
109.218.26.64,162.155.192.183,13897,51447,UDP,1468,5:48:08,Unauthenticated,164,Malware,453607,5,31,2,0.46455894998881575,Brazil,2843,85,2562,8,Windows,PC,15297,Disconnected,0
56.191.161.56,92.231.237.233,42272,61322,UDP,1203,20:29:40,Authenticated,88,Malware,247014,3,37,4,0.4708303680879906,Brazil,1126,46,9010,1,Other,Router,83824,Connected,1
178.192.56.71,209.119.70.28,6063,56599,UDP,956,8:36:11,Unauthenticated,146,Malware,387369,8,0,1,0.5577956335475127,India,1945,82,1166,42,MacOS,Mobile,14441,Connected,0
97.149.72.101,218.98.225.254,2113,48541,UDP,885,10:27:48,Unauthenticated,41,Insider Threat,792118,3,14,0,0.4075858904660751,India,1856,29,8413,8,Linux,PC,34235,Disconnected,0
99.4.7.159,147.212.70.63,25657,10442,UDP,1460,15:15:57,Authenticated,82,Malware,206156,5,0,0,0.7451959840477782,Brazil,370,55,9833,72,Other,Server,44465,Connected,1
184.210.70.220,172.233.135.31,26101,58138,UDP,614,17:08:39,Unauthenticated,184,DDoS,432552,5,12,3,0.9429947443895176,Germany,1425,89,6608,80,MacOS,Server,83400,Connected,0
23.161.3.160,206.200.152.8,23744,49739,TCP,1350,23:50:48,Unauthenticated,181,Phishing,480618,4,24,3,0.9088506892706348,China,716,50,6452,57,Windows,IoT,5156,Disconnected,0
117.89.104.150,40.36.57.42,53141,44933,UDP,112,4:02:50,Unauthenticated,99,Insider Threat,716314,7,14,3,0.46834551540755553,India,1474,9,8550,47,MacOS,PC,84342,Disconnected,1
134.59.22.21,142.13.208.31,15104,32067,UDP,657,8:45:52,Authenticated,18,DDoS,613377,5,17,3,0.5443457827184724,Brazil,2326,15,7357,73,Windows,Mobile,21690,Disconnected,1
6.179.143.230,241.72.245.22,64123,37974,UDP,742,15:52:39,Unauthenticated,33,Insider Threat,915287,6,34,0,0.6688960041072596,USA,1592,71,1258,23,MacOS,PC,32907,Connected,0
86.144.245.17,134.9.80.208,63229,19553,TCP,971,9:08:01,Unauthenticated,187,DDoS,33776,0,1,2,0.823746725577811,China,3392,92,1913,91,Other,Mobile,23470,Disconnected,1
190.188.72.114,132.92.220.208,9964,34722,UDP,835,10:33:58,Authenticated,30,Insider Threat,262785,3,24,1,0.14325146899128727,Germany,1545,66,1726,63,MacOS,IoT,64316,Connected,0
85.145.200.169,109.78.239.111,28513,49183,UDP,989,13:13:04,Unauthenticated,158,None,828931,2,40,1,0.9370953633950502,Brazil,41,35,2785,71,MacOS,Server,85970,Disconnected,1
192.198.85.241,215.101.87.163,40941,53715,UDP,1084,15:29:26,Unauthenticated,181,Insider Threat,916951,7,29,4,0.06608627140311851,Brazil,98,10,6686,2,Linux,IoT,40608,Disconnected,1
183.20.151.183,100.32.72.61,20658,23311,UDP,377,18:38:17,Unauthenticated,135,Phishing,715992,4,1,2,0.7610522478039285,USA,1262,8,7540,19,Other,Mobile,44130,Connected,1
27.12.132.99,221.176.155.67,52101,25402,TCP,597,12:43:03,Authenticated,85,Malware,648447,9,29,0,0.24079262113836175,Germany,2551,44,2106,7,Windows,Router,57242,Connected,0
121.242.200.17,35.221.171.147,48110,25099,UDP,1004,10:33:29,Unauthenticated,131,Insider Threat,142249,0,9,4,0.40983444388902357,China,1760,86,5868,61,Windows,Router,51949,Connected,1
252.135.200.68,135.141.95.208,56024,19222,UDP,172,7:16:15,Authenticated,17,None,682238,6,14,4,0.8696665485300349,Brazil,2148,47,661,78,Other,IoT,7788,Connected,0
252.63.249.81,3.223.249.118,28622,9101,TCP,1013,11:00:13,Authenticated,81,None,585638,7,45,4,0.9801710166593108,USA,2582,54,1810,48,Other,IoT,3043,Connected,0
174.82.92.105,220.54.209.185,13760,14676,TCP,837,13:41:01,Authenticated,108,Insider Threat,70243,1,9,2,0.8349219085761678,Brazil,767,62,1589,33,Windows,Mobile,56713,Connected,1
187.42.60.111,38.86.206.20,11741,44926,TCP,1056,13:34:28,Unauthenticated,56,Insider Threat,570635,0,45,0,0.12131691622721386,USA,1705,12,4985,80,Windows,Server,44239,Connected,0
67.204.240.100,147.51.44.191,65061,32586,TCP,1225,10:33:45,Unauthenticated,193,Insider Threat,756829,6,34,2,0.7138931620963586,China,1285,42,2237,70,Other,Mobile,78561,Disconnected,0
10.227.24.229,53.74.7.106,38546,60559,UDP,1161,11:53:20,Authenticated,50,DDoS,105099,7,5,2,0.3108309866954567,Brazil,564,89,7967,3,Windows,Server,9112,Connected,0
131.76.95.164,147.14.174.94,11465,54668,TCP,1348,20:50:36,Authenticated,192,DDoS,233390,3,0,3,0.8440410912888833,China,2822,4,3338,84,Windows,Server,22254,Disconnected,0
163.180.165.216,19.186.168.97,27854,37735,UDP,1062,18:59:53,Authenticated,191,None,912874,0,27,4,0.5230565105100244,India,812,80,9666,57,Other,IoT,17780,Disconnected,0
201.107.85.45,62.13.234.123,37821,58144,UDP,754,3:14:54,Unauthenticated,53,Insider Threat,276078,0,18,3,0.7358131568519953,Brazil,1299,11,3300,48,Windows,PC,34689,Connected,1
101.253.1.231,15.200.222.43,37518,49940,UDP,110,4:17:53,Unauthenticated,46,Malware,852568,6,7,2,0.07370897675984045,USA,724,19,5679,98,Windows,Mobile,19258,Connected,0
192.59.47.94,229.237.241.192,20742,23778,UDP,83,16:35:17,Unauthenticated,99,None,179989,4,30,1,0.8264306006238298,India,3538,87,729,78,Other,Server,67737,Connected,1
109.128.244.103,8.251.2.64,7465,9713,TCP,548,8:09:26,Unauthenticated,164,Malware,542024,2,41,3,0.9510718046740324,Germany,3206,38,5795,76,Other,Router,30636,Connected,0
152.22.213.6,167.190.127.78,10486,44764,UDP,1039,8:22:18,Unauthenticated,65,Malware,363498,7,48,4,0.6517909582581777,India,57,7,7654,7,Windows,IoT,68457,Connected,0
91.75.217.132,126.213.225.171,30892,18143,UDP,95,11:12:17,Unauthenticated,20,Phishing,788311,8,28,2,0.2560765418971055,Brazil,765,83,8907,4,MacOS,Router,2282,Connected,0
86.231.114.128,253.198.35.69,25882,55339,TCP,109,0:38:52,Unauthenticated,123,Phishing,697591,1,28,4,0.24527033252442698,USA,556,1,7239,61,Linux,Mobile,75727,Disconnected,1
190.226.195.98,204.237.111.152,26349,51561,TCP,320,6:23:45,Authenticated,63,DDoS,167738,6,31,0,0.9366438551914825,India,560,92,7486,44,MacOS,Mobile,82694,Connected,0
171.196.251.253,132.118.144.114,6275,13813,TCP,1336,8:30:22,Authenticated,193,Malware,583953,1,31,0,0.1956102024212445,China,1228,59,6677,80,Linux,Mobile,62586,Connected,1
244.211.117.195,242.209.4.76,31852,10644,UDP,438,13:05:34,Unauthenticated,64,Malware,929789,2,21,4,0.5529755565538939,China,2049,50,3655,34,Linux,IoT,56059,Connected,1
195.172.238.143,94.140.136.73,3643,62198,TCP,544,19:21:37,Unauthenticated,33,Phishing,454672,2,37,2,0.7681795928703585,USA,3224,33,2697,5,Windows,Mobile,28140,Connected,0
112.187.188.41,15.230.53.188,18337,15591,TCP,1090,2:35:59,Authenticated,197,Phishing,325423,8,29,1,0.35500004704629906,China,2866,30,9649,94,Linux,Router,69250,Connected,0
106.40.131.0,157.219.180.216,65257,64021,UDP,1244,3:47:09,Unauthenticated,141,None,62683,8,30,4,0.18669969647879125,USA,475,99,7553,70,Other,PC,67082,Connected,0
19.156.191.237,211.187.237.182,47411,37394,TCP,720,6:34:15,Unauthenticated,22,None,172287,9,27,1,0.5481215418555772,Germany,1338,57,6647,8,Linux,Mobile,41196,Connected,1
137.171.224.243,71.210.253.59,31286,51646,UDP,696,18:01:17,Authenticated,193,None,679729,7,5,3,0.8646569202123336,India,2517,3,8673,29,MacOS,IoT,12370,Disconnected,0
16.171.50.229,237.85.109.47,15553,16167,UDP,1103,11:50:22,Authenticated,6,None,569053,4,36,2,0.5183756133084578,China,1562,64,2691,30,Other,PC,24072,Disconnected,0
73.124.205.75,68.28.92.107,9448,26816,TCP,461,11:08:20,Unauthenticated,166,Phishing,956561,2,5,0,0.22723024964432692,Germany,1390,52,1989,1,Windows,PC,49081,Disconnected,1
67.206.10.115,53.180.198.19,5826,38172,TCP,906,5:08:48,Unauthenticated,175,Insider Threat,658179,8,14,0,0.9833093733896092,USA,111,37,1351,29,Linux,Router,44232,Disconnected,1
193.8.8.139,223.0.160.74,24288,44098,TCP,1079,2:50:45,Authenticated,168,Insider Threat,59525,3,4,4,0.15019707726190712,Germany,2830,81,1670,94,Windows,PC,12634,Disconnected,0
90.64.183.219,54.133.59.124,45290,54090,TCP,70,12:53:19,Unauthenticated,133,Malware,72099,8,26,2,0.4951528610978069,India,233,88,8075,34,Windows,PC,83759,Disconnected,0
210.204.28.228,236.243.3.69,12220,14127,UDP,372,8:53:25,Authenticated,148,Malware,944263,0,23,1,0.2627857002268157,China,3432,55,3516,26,MacOS,PC,77646,Disconnected,0
16.211.36.18,151.154.64.244,49451,9177,UDP,1394,18:57:23,Unauthenticated,18,None,60822,7,48,4,0.8261460678645247,India,995,14,5204,57,Windows,PC,4311,Disconnected,1
118.225.74.35,150.243.175.136,53227,5395,UDP,1303,2:37:54,Unauthenticated,189,Insider Threat,368328,0,27,4,0.25474097614091307,USA,2230,9,6374,19,Windows,Mobile,32310,Connected,0
204.48.16.117,230.91.37.142,10704,41103,UDP,1406,6:06:49,Unauthenticated,165,Phishing,436221,3,1,2,0.028458386715108364,Brazil,1505,16,5147,96,Other,Server,24446,Disconnected,0
168.211.165.93,34.225.178.55,50399,37594,UDP,748,18:01:44,Unauthenticated,185,None,13158,1,43,4,0.28328635392321044,USA,2438,85,6864,81,Linux,Server,85037,Disconnected,0
135.146.36.207,46.175.110.28,33118,63805,UDP,312,0:03:56,Unauthenticated,37,Insider Threat,469513,3,43,1,0.2622853575591497,China,1633,8,3519,2,MacOS,Router,77028,Disconnected,1
207.50.20.201,7.178.131.70,11477,63220,TCP,196,22:38:58,Authenticated,72,Phishing,206142,4,7,2,0.3597177167243696,China,1351,28,4816,41,Other,Router,61452,Disconnected,0
181.252.113.209,143.38.21.89,37761,39223,UDP,1496,12:59:27,Unauthenticated,74,Phishing,381035,7,30,4,0.49423220541240753,Brazil,918,17,306,8,Windows,IoT,68468,Connected,1
53.216.90.192,49.86.24.49,24299,1589,UDP,1350,12:22:33,Unauthenticated,109,Malware,995072,3,26,0,0.29757188218299657,China,1135,91,1232,52,Other,Server,57959,Disconnected,0
49.147.104.197,37.75.147.144,28405,56290,UDP,426,17:57:52,Authenticated,17,Malware,309608,6,47,2,0.0521683305601397,USA,1852,81,5951,21,Windows,Mobile,50918,Connected,0
101.153.144.60,186.92.38.121,5061,25925,UDP,782,23:47:43,Authenticated,182,DDoS,471139,3,3,2,0.3407205673013489,USA,1830,48,4817,43,MacOS,Mobile,64436,Connected,1
188.107.43.9,64.82.183.151,38297,3258,UDP,437,17:23:45,Unauthenticated,139,Phishing,901990,1,26,4,0.808134693163559,Brazil,1369,21,1526,84,Windows,IoT,59444,Connected,1
62.230.238.125,10.35.19.28,32292,64122,UDP,1128,2:23:53,Authenticated,97,DDoS,309988,4,17,3,0.6523830025341166,India,1037,57,5857,60,Windows,PC,37838,Disconnected,1
207.253.155.253,228.255.75.216,50893,52484,UDP,1416,3:34:53,Authenticated,4,Phishing,689261,1,32,1,0.8212836353011466,USA,119,2,6426,80,Windows,Router,71111,Connected,0
82.7.237.134,241.159.96.10,64316,61776,UDP,1017,19:15:14,Unauthenticated,106,Phishing,12545,8,39,0,0.4835427396693279,USA,2625,61,6748,72,MacOS,IoT,55795,Disconnected,0
75.51.43.183,28.85.90.71,26467,5653,TCP,716,14:38:18,Authenticated,41,Insider Threat,611070,3,39,1,0.5216607367469801,Brazil,2059,2,9103,30,Other,Router,34349,Connected,1
123.10.51.203,15.173.136.106,29971,61755,TCP,109,19:56:51,Unauthenticated,182,Malware,851628,9,24,2,0.378169545929707,Germany,3217,3,2568,76,Linux,PC,77378,Disconnected,1
227.164.85.207,176.186.29.71,39931,44929,TCP,533,6:44:47,Unauthenticated,147,Insider Threat,416220,6,45,2,0.5109909415213183,China,1935,11,6335,18,Windows,Mobile,21493,Disconnected,1
239.25.73.123,188.187.91.116,24938,63064,TCP,563,15:40:08,Authenticated,117,None,530717,7,41,4,0.5870134484123622,India,1020,41,1845,11,Windows,Server,27924,Connected,1
93.10.196.227,178.63.194.152,56517,51516,TCP,49,6:56:48,Authenticated,182,None,515962,9,44,3,0.07860129411215477,China,1055,57,8744,82,Linux,PC,7530,Disconnected,1
113.136.6.38,177.33.229.45,25308,11227,UDP,1499,10:23:33,Unauthenticated,54,Insider Threat,678900,8,48,0,0.2214673344263257,India,1405,16,4484,63,MacOS,PC,29576,Connected,1
47.195.50.45,121.151.169.249,43669,18540,UDP,1018,15:48:03,Authenticated,101,Malware,301693,7,44,1,0.29354014228466097,USA,213,25,6826,34,Windows,Mobile,33409,Disconnected,1
247.153.225.22,254.179.11.96,16551,18704,TCP,605,23:31:34,Unauthenticated,101,None,196552,3,28,0,0.44703080682296836,USA,294,94,7740,12,Linux,Mobile,51514,Connected,1
67.10.133.122,111.139.84.153,39265,44700,UDP,942,14:08:27,Unauthenticated,74,Phishing,205004,0,29,4,0.23510072352580957,Germany,797,35,501,27,MacOS,Mobile,49042,Disconnected,0
188.209.116.7,108.72.148.200,21451,32649,TCP,1465,20:41:08,Authenticated,115,Malware,144776,8,36,3,0.7109986241197733,Germany,2353,5,8066,99,Other,Router,81738,Disconnected,1
254.183.230.215,1.126.228.246,64923,47602,TCP,659,17:23:52,Unauthenticated,80,None,440874,3,42,0,0.3852992043312915,Germany,837,98,3297,7,Windows,Router,50797,Connected,1
95.160.104.60,178.147.176.230,10666,44098,UDP,971,1:55:04,Authenticated,131,Insider Threat,715474,7,8,4,0.6740604791702981,USA,3133,98,1277,41,Windows,Router,42461,Connected,0
226.14.2.246,93.26.149.174,40526,57934,UDP,1394,16:25:48,Unauthenticated,78,Insider Threat,835362,6,39,1,0.9692000038260108,Germany,2575,45,2825,59,Windows,Server,14032,Disconnected,1
175.235.254.81,248.22.179.147,56923,42153,TCP,610,0:24:40,Unauthenticated,176,Malware,495341,6,23,2,0.8551625540479484,Germany,2927,15,5705,34,Other,IoT,43453,Disconnected,1
4.57.252.26,231.152.151.57,23722,8498,TCP,337,9:09:50,Authenticated,44,Malware,402969,2,12,1,0.9324178000571729,Germany,595,64,5102,45,Other,IoT,11654,Disconnected,0
120.151.187.139,147.56.172.121,59020,26696,UDP,248,13:59:58,Authenticated,167,Malware,769341,0,14,4,0.3098072266271482,Germany,204,28,2947,49,Linux,Router,59330,Disconnected,1
200.128.183.136,101.166.232.191,19494,33890,TCP,178,1:31:45,Authenticated,66,None,684285,7,3,1,0.6106491395684626,Brazil,2987,10,8388,44,Windows,IoT,70605,Connected,1
235.53.59.57,144.137.178.54,30579,16827,TCP,228,13:20:59,Authenticated,11,Malware,69463,5,3,2,0.8712408767007419,Germany,2419,9,6062,66,Other,IoT,23415,Connected,0
219.62.84.170,148.65.113.146,7134,26437,TCP,883,3:53:37,Unauthenticated,163,Phishing,508706,0,28,0,0.9438725727253564,China,1024,28,9779,40,MacOS,PC,54347,Disconnected,1
182.233.90.68,93.139.55.137,28883,37573,UDP,130,12:12:18,Unauthenticated,75,Malware,914955,7,21,2,0.6654258834612756,China,2294,43,3118,57,Other,Router,78523,Connected,0
42.37.111.96,249.6.75.116,10945,45803,UDP,978,21:44:39,Authenticated,102,None,66009,9,10,4,0.10142583493296708,India,1225,20,7868,4,MacOS,Router,60756,Connected,1
176.165.24.158,158.27.117.244,16039,19096,UDP,1387,12:05:31,Unauthenticated,176,Insider Threat,31859,9,22,2,0.7810270309712637,USA,3416,22,3322,32,Other,Server,51493,Disconnected,1
152.218.60.53,34.172.50.246,55151,1826,UDP,1299,8:58:26,Unauthenticated,14,None,50723,8,3,0,0.7360088888443329,India,1091,2,1748,58,MacOS,IoT,64105,Connected,0
61.32.214.195,0.17.194.120,7476,37110,UDP,354,4:29:24,Authenticated,141,DDoS,631148,1,4,1,0.6102950403628661,China,2435,95,4182,45,MacOS,PC,20557,Connected,1
199.87.125.170,66.8.120.125,39513,20119,TCP,627,10:55:00,Unauthenticated,96,None,466789,7,35,4,0.8046962680543415,USA,166,58,9722,83,Linux,Server,20164,Connected,1
5.143.14.70,90.188.58.251,4655,58561,UDP,574,1:37:21,Unauthenticated,143,Malware,158533,1,16,3,0.45627911443089997,USA,998,98,7728,38,Linux,Mobile,24588,Connected,1
187.230.54.234,11.9.203.87,58454,31865,UDP,1119,13:04:23,Authenticated,76,Phishing,276667,3,4,1,0.30375904500588036,USA,1886,7,8690,22,Windows,PC,44811,Disconnected,1
110.216.130.19,24.188.32.107,34122,38559,UDP,1414,2:45:43,Unauthenticated,114,None,106436,9,31,1,0.8690734212379102,China,2372,69,1395,94,Linux,Router,35089,Disconnected,0
215.44.20.179,81.52.60.11,42047,44896,TCP,1041,4:28:56,Unauthenticated,27,Malware,444907,3,28,0,0.09534632654079944,Brazil,320,84,4178,99,MacOS,Server,84824,Disconnected,0
21.225.86.140,86.47.124.239,42146,46018,TCP,986,11:01:50,Unauthenticated,15,DDoS,379753,1,11,0,0.4477667547493246,Germany,1862,7,1522,15,MacOS,Router,49099,Disconnected,0
33.132.75.243,224.160.32.253,58981,48423,TCP,763,21:15:05,Unauthenticated,26,Phishing,627715,3,46,2,0.8799386733614603,Brazil,1558,35,2612,77,Windows,Server,86061,Connected,0
144.54.229.237,212.166.253.221,63721,24442,UDP,1455,15:11:10,Authenticated,190,Insider Threat,882449,5,43,4,0.9205107328744372,Germany,1929,7,4982,60,MacOS,IoT,52408,Connected,1
239.123.161.230,185.101.46.211,1419,22447,UDP,924,4:46:43,Authenticated,181,Insider Threat,395723,9,25,1,0.49443829643038273,USA,10,8,9515,53,Windows,Server,75117,Connected,1
109.35.246.237,164.142.2.110,43933,9335,UDP,718,19:28:01,Authenticated,140,Insider Threat,142287,4,5,1,0.4591684063005671,Germany,1301,17,7513,16,Linux,Mobile,78365,Connected,0
167.10.58.87,8.113.193.172,38374,26663,UDP,1494,11:27:58,Authenticated,179,Phishing,47609,1,35,2,0.45635619651768644,Brazil,234,3,8589,22,Linux,Router,58185,Disconnected,1
40.219.173.121,92.183.248.140,55924,9283,TCP,1285,13:41:30,Authenticated,32,DDoS,842562,2,5,4,0.9054447855728138,China,656,63,3905,9,Linux,Server,23434,Connected,1
133.120.6.146,29.56.146.245,61336,39938,TCP,510,1:37:02,Unauthenticated,166,None,970072,3,7,0,0.9165811497026679,Germany,245,57,9423,35,Other,Router,3707,Connected,0
105.184.212.109,79.17.211.163,30303,31442,TCP,811,14:58:29,Unauthenticated,180,DDoS,215640,8,44,0,0.9238794906830369,USA,2740,60,1674,76,Linux,PC,15929,Disconnected,1
159.253.64.219,13.231.229.66,24754,39763,UDP,1264,19:53:14,Unauthenticated,42,None,809264,5,2,3,0.0360157715070093,China,1279,11,4513,10,Other,Server,44216,Disconnected,0
141.117.108.90,8.21.126.214,53863,25778,UDP,629,21:35:08,Authenticated,82,Malware,424902,4,3,3,0.29736946792591,Germany,2061,84,3054,84,Other,PC,18431,Disconnected,1
77.98.184.38,213.99.52.176,1277,39446,TCP,761,9:53:07,Unauthenticated,142,Insider Threat,366479,7,28,2,0.7180310640576473,USA,3153,67,916,72,Other,Server,22131,Connected,1
104.231.191.42,117.195.163.71,28113,2769,UDP,200,18:12:46,Unauthenticated,27,Malware,376978,4,17,1,0.005757599220722831,Brazil,2458,63,3602,63,Other,Router,58494,Disconnected,0
180.246.46.205,229.131.62.84,31828,1102,UDP,982,8:12:58,Unauthenticated,27,None,971903,2,22,2,0.6390033712273098,China,3315,62,5244,36,MacOS,Mobile,75900,Disconnected,1
168.26.121.68,193.52.168.22,21071,18832,TCP,310,11:12:01,Authenticated,154,None,590141,1,0,4,0.5101171289593014,India,2864,53,9287,19,Windows,PC,85305,Disconnected,1
83.82.51.114,239.208.96.116,27568,28376,UDP,781,11:31:18,Authenticated,49,None,782850,6,33,4,0.8723714031810055,India,2250,93,6164,25,Windows,Mobile,19762,Disconnected,1
219.47.187.218,84.33.12.185,43395,42918,TCP,1071,1:01:51,Authenticated,119,Phishing,965708,9,21,2,0.6057033208367869,Germany,1402,51,6943,1,Other,Mobile,64133,Connected,1
116.134.246.212,135.188.177.99,56750,55854,TCP,400,23:27:51,Authenticated,72,Malware,756573,2,16,1,0.328561982564745,Brazil,628,87,4364,27,MacOS,IoT,31368,Connected,1
52.28.231.43,198.168.67.16,21523,15986,UDP,1405,18:57:27,Unauthenticated,180,Insider Threat,288224,3,35,0,0.9325753733294112,Germany,981,56,6327,71,Other,Mobile,76108,Disconnected,0
115.250.29.177,118.144.251.122,8080,14284,TCP,1136,0:49:17,Authenticated,165,Insider Threat,177060,8,11,1,0.15257029517707987,Brazil,757,28,9092,89,Windows,Mobile,40409,Disconnected,0
131.53.239.92,102.201.27.216,55782,43697,UDP,572,13:59:58,Unauthenticated,124,Insider Threat,986005,1,23,3,0.4406984288689966,China,2993,47,3120,88,Other,Mobile,51530,Disconnected,0
188.114.160.39,16.209.209.232,26428,50235,TCP,387,4:55:23,Unauthenticated,182,Phishing,623481,9,19,3,0.8051371594631118,USA,1081,97,1665,7,Windows,Mobile,66178,Disconnected,1
169.37.170.199,218.19.100.155,60579,38598,TCP,1201,19:59:25,Authenticated,27,Malware,481532,0,38,2,0.7422903600447835,India,609,91,1486,38,Linux,Mobile,85466,Connected,1
64.66.101.221,73.158.68.165,24142,19661,TCP,652,1:43:00,Unauthenticated,132,Insider Threat,161786,0,24,2,0.5123708721706823,Brazil,164,29,8706,33,Windows,Mobile,84576,Disconnected,1
240.131.49.145,201.239.9.205,9199,36302,TCP,82,15:34:37,Authenticated,78,Phishing,771202,8,40,4,0.26817275279548636,Germany,2291,13,5612,78,Windows,Mobile,58193,Connected,1
119.105.136.116,216.149.232.162,37566,20044,TCP,588,1:13:36,Authenticated,39,Malware,347937,5,29,1,0.9535979314732193,Brazil,1430,65,9191,73,Linux,IoT,20682,Disconnected,1
225.125.114.44,236.226.234.34,61763,40887,UDP,1261,15:51:16,Authenticated,8,Insider Threat,152229,9,32,1,0.572815254911579,USA,1030,32,5455,78,MacOS,Mobile,34429,Connected,1
67.31.241.232,254.114.181.160,59633,44191,TCP,144,1:29:35,Unauthenticated,165,Insider Threat,263294,3,10,0,0.05987277316479811,China,1583,95,6315,40,Windows,Mobile,33856,Disconnected,1
88.106.149.249,170.44.16.160,63486,59663,UDP,912,6:57:36,Authenticated,135,Phishing,46667,4,21,3,0.6186496774106973,China,1780,80,6072,70,Windows,Mobile,4844,Connected,1
124.95.10.18,17.64.62.18,15054,49074,TCP,608,23:02:44,Unauthenticated,52,DDoS,204774,6,12,3,0.44919937311969627,Germany,1266,12,4735,47,Windows,Router,56897,Connected,1
119.104.152.41,158.43.250.35,12638,12019,TCP,949,18:47:19,Unauthenticated,7,Insider Threat,866861,5,39,2,0.0849407783183661,USA,2905,54,7765,60,Windows,IoT,51490,Connected,0
26.110.113.181,233.197.52.139,11653,60295,TCP,1406,15:08:47,Unauthenticated,92,Insider Threat,437665,1,4,4,0.5901816389044834,Germany,2193,74,2673,86,MacOS,Router,43951,Connected,1
7.73.193.162,104.112.57.209,28635,48898,UDP,970,7:56:44,Unauthenticated,51,None,970868,4,1,2,0.035609826660822685,USA,718,61,6252,17,Other,Server,5834,Disconnected,0
122.44.57.112,140.146.73.202,13047,16819,TCP,1036,13:56:33,Authenticated,21,Malware,173922,6,32,0,0.6934142716233254,Brazil,2567,31,658,20,MacOS,PC,59709,Connected,1
34.72.159.144,203.142.175.16,30067,56649,TCP,458,10:33:38,Unauthenticated,129,None,767919,2,27,3,0.27882209000189306,Germany,420,56,8729,55,MacOS,Router,22606,Disconnected,0
49.202.150.206,144.36.174.63,7858,45811,UDP,1384,11:28:24,Unauthenticated,43,Malware,123361,9,6,0,0.867273954094192,China,202,24,8550,46,Other,IoT,51027,Connected,0
107.98.23.213,150.87.237.67,30397,62804,TCP,179,13:31:40,Authenticated,149,Phishing,297856,7,12,1,0.8446504648359111,Brazil,1770,45,226,22,Windows,PC,54330,Connected,0
61.175.166.23,202.205.13.214,30932,60623,UDP,468,20:59:39,Authenticated,143,DDoS,765549,2,40,1,0.06371950260212544,USA,1954,20,8303,70,Windows,IoT,77171,Connected,1
199.0.118.22,71.170.95.114,10912,56790,TCP,986,13:52:14,Unauthenticated,80,DDoS,27884,2,47,0,0.558087381347551,China,1239,38,329,24,Other,Mobile,4244,Disconnected,1
137.45.148.113,81.199.203.174,54437,11891,UDP,1247,13:19:17,Unauthenticated,15,Phishing,732838,2,41,4,0.3494763915458041,Brazil,144,80,3443,88,Linux,PC,19392,Connected,1
254.214.15.86,239.152.45.68,44124,19931,UDP,141,0:02:04,Unauthenticated,68,DDoS,672641,4,24,4,0.14791107289965122,Germany,2409,16,5203,36,Windows,Router,19084,Connected,1
105.110.61.72,155.224.6.217,19139,15316,UDP,78,14:51:41,Unauthenticated,126,Phishing,460834,4,6,0,0.7316083963593196,India,1335,29,9419,14,Other,IoT,26664,Disconnected,1
197.90.33.235,192.29.231.167,6457,22725,UDP,459,17:56:20,Unauthenticated,155,Phishing,608688,0,48,4,0.9323931155344377,China,1692,56,8632,14,Other,Mobile,31669,Connected,1
